,title,author,cover_image,publisher,cover_price,page_count,book_type,book_format,publication_date
0,The Devil You Know,Mike Carey,http://ecx.images-amazon.com/images/I/51uK2qcQoiL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2007-07-10
1,The Devil's Right Hand,Lilith Saintcrow,http://ecx.images-amazon.com/images/I/51mYofAd-mL.jpg,Orbit (US),$6.99,391,NOVEL,pb,2007-09-00
2,Working for the Devil,Lilith Saintcrow,http://ecx.images-amazon.com/images/I/51VfQQlmhNL.jpg,Orbit (US),$6.99,384,NOVEL,pb,2007-09-00
3,The Innocent Mage,Karen Miller,http://images.amazon.com/images/P/0316067806.01.LZZZZZZZ.jpg,Orbit (US),$6.99,642,NOVEL,pb,2007-09-00
4,The Electric Church,Jeff Somers,http://ecx.images-amazon.com/images/I/41CX84CY9LL.jpg,Orbit (US),$12.99,353+[9],NOVEL,tp,2007-09-00
5,Winterbirth,Brian Ruckley,http://ecx.images-amazon.com/images/I/516mXcV7odL.jpg,Orbit (US),$14.99,541,NOVEL,tp,2007-09-00
6,Dead Man Rising,Lilith Saintcrow,http://ecx.images-amazon.com/images/I/516A2mF7OSL.jpg,Orbit (US),$6.99,x+380,NOVEL,tp,2007-09-00
7,Dead Man Rising,Lilith Saintcrow,http://ecx.images-amazon.com/images/I/414tppODUkL.jpg,Orbit (US),$7.99,,NOVEL,ebook,2007-09-01
8,The Devil's Right Hand,Lilith Saintcrow,http://ecx.images-amazon.com/images/I/51WcRu20T7L.jpg,Orbit (US),$6.99,,NOVEL,ebook,2007-09-01
9,Working for the Devil,Lilith Saintcrow,http://ecx.images-amazon.com/images/I/51BHGCs66GL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2007-09-01
10,The Electric Church,Jeff Somers,http://ecx.images-amazon.com/images/I/51Bdzy0RcLL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2007-09-25
11,Devices and Desires,K. J. Parker,http://images.amazon.com/images/P/0316003387.01.LZZZZZZZ.jpg,Orbit (US),$12.99,635,NOVEL,tp,2007-10-00
12,"Once Bitten, Twice Shy",Jennifer Rardin,http://ecx.images-amazon.com/images/I/51RHTblCwlL.jpg,Orbit (US),$12.99,291,NOVEL,tp,2007-10-00
13,The Awakened Mage,Karen Miller,http://ecx.images-amazon.com/images/I/51G%2BFGSYgbL.jpg,Orbit (US),$7.99,712,NOVEL,pb,date unknown
14,"Once Bitten, Twice Shy",Jennifer Rardin,http://ecx.images-amazon.com/images/I/51eHzqt4pFL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2007-10-08
15,A Forest of Stars,Kevin J. Anderson,http://ecx.images-amazon.com/images/I/41Ch2zsMXXL.jpg,Orbit (US),$7.99,xvii+669,NOVEL,pb,2007-11-00
16,Hidden Empire,Kevin J. Anderson,http://ecx.images-amazon.com/images/I/41ndzQJw4ML.jpg,Orbit (US),$7.99,639,NOVEL,pb,2007-11-00
17,Horizon Storms,Kevin J. Anderson,http://ecx.images-amazon.com/images/I/514hu0sEbAL.jpg,Orbit (US),$7.99,xxvii+626,NOVEL,pb,2007-11-00
18,Of Fire and Night,Kevin J. Anderson,http://www.isfdb.org/wiki/images/2/29/FFRNDNGHTB2007.jpg,Orbit (US),$7.99,xiv+659,NOVEL,pb,2007-11-00
19,Scattered Suns,Kevin J. Anderson,http://ecx.images-amazon.com/images/I/51U7bKCWl8L.jpg,Orbit (US),$7.99,xvii+691,NOVEL,pb,2007-11-00
20,Evil for Evil,K. J. Parker,http://ecx.images-amazon.com/images/I/612f1Pcd8VL.jpg,Orbit (US),$12.99,684,NOVEL,tp,2007-11-00
21,Saint City Sinners,Lilith Saintcrow,http://ecx.images-amazon.com/images/I/51vLxE6EUAL.jpg,Orbit (US),$6.99,371,NOVEL,pb,2007-11-00
22,Saint City Sinners,Lilith Saintcrow,http://ecx.images-amazon.com/images/I/51WaU2VpgjL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2007-11-01
23,Metal Swarm,Kevin J. Anderson,http://www.isfdb.org/wiki/images/3/3b/MTLSWRMTHS2007.jpg,Orbit (US),$25.99,xiv+461,NOVEL,hc,2007-12-00
24,Another One Bites the Dust,Jennifer Rardin,http://ecx.images-amazon.com/images/I/41u71ENjppL.jpg,Orbit (US),$12.99,319,NOVEL,tp,2007-12-00
25,The Escapement,K. J. Parker,http://ecx.images-amazon.com/images/I/51XagOUVS%2BL.jpg,Orbit (US),$12.99,409,NOVEL,tp,2007-12-00
26,The Devil's Right Hand,Lilith Saintcrow,http://ecx.images-amazon.com/images/I/51mYofAd-mL.jpg,Orbit (US),$6.99,391,NOVEL,pb,2007-09-00
27,Metal Swarm,Kevin J. Anderson,http://ecx.images-amazon.com/images/I/413PMBXrqjL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2007-12-00
28,Another One Bites the Dust,Jennifer Rardin,http://ecx.images-amazon.com/images/I/51rX3B-A88L.jpg,Orbit (US),$6.99,,NOVEL,ebook,2007-12-12
29,The Ashes of Worlds,Kevin J. Anderson,http://www.isfdb.org/wiki/images/e/eb/THSHSFWRLC2008.jpg,Orbit (US),$25.99,xvii+491,NOVEL,hc,2008-07-00
30,Debatable Space,Philip Palmer,http://www.isfdb.org/wiki/images/a/a8/DBTBLSPCVC2008.jpg,Orbit (US),$12.99,488,NOVEL,tp,2008-01-00
31,To Hell and Back,Lilith Saintcrow,http://www.isfdb.org/wiki/images/9/99/THLLNDBCKD2008.jpg,Orbit (US),$6.99,389+[16],NOVEL,pb,2008-01-00
32,Across the Face of the World,Russell Kirkpatrick,http://ecx.images-amazon.com/images/I/31C4FAJNJ5L.jpg,Orbit (US),$7.99,701,NOVEL,pb,2008-01-01
33,To Hell and Back,Lilith Saintcrow,http://ecx.images-amazon.com/images/I/51gNpyIuuML.jpg,Orbit (US),$5.99,,NOVEL,ebook,2008-01-01
34,Matter,Iain M. Banks,http://www.isfdb.org/wiki/images/8/80/MTTRKLMRJZ2008.jpg,Orbit (US),$25.99,593,NOVEL,hc,2008-02-00
35,Biting the Bullet,Jennifer Rardin,http://ecx.images-amazon.com/images/I/51wQ2A4C2wL.jpg,Orbit (US),$12.99,315,NOVEL,tp,2008-02-00
36,Matter,Iain M. Banks,,Orbit (US),$14.99,,NOVEL,ebook,2008-02-00
37,In the Earth Abides the Flame,Russell Kirkpatrick,http://ecx.images-amazon.com/images/I/41UCyDfIP1L.jpg,Orbit (US),$7.99,654,NOVEL,pb,2008-02-01
38,Biting the Bullet,Jennifer Rardin,http://ecx.images-amazon.com/images/I/41I3WrEjlcL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2008-02-11
39,Consider Phlebas,Iain M. Banks,http://www.isfdb.org/wiki/images/8/8d/CNSDRPHLBS2008.jpg,Orbit (US),$12.99,527,NOVEL,tp,2008-03-00
40,The Player of Games,Iain M. Banks,http://www.isfdb.org/wiki/images/5/51/THPLRFGMSV2008.jpg,Orbit (US),$12.99,405,NOVEL,tp,2008-03-00
41,Black Ships,Jo Graham,http://www.isfdb.org/wiki/images/5/51/BLCKSHPSHR2008.jpg,Orbit (US),$14.99,424,NOVEL,tp,2008-03-00
42,The Right Hand of God,Russell Kirkpatrick,http://www.isfdb.org/wiki/images/1/10/THRGHTHNDF2008.jpg,Orbit (US),$7.99,xiv+665,NOVEL,pb,2008-03-01
43,Orphan's Destiny,Robert Buettner,http://ecx.images-amazon.com/images/I/51a9CX0mj2L.jpg,Orbit (US),$6.99,302,NOVEL,pb,2008-04-00
44,Orphan's Journey,Robert Buettner,http://www.isfdb.org/wiki/images/a/ae/RPHNSJRNJS2008.jpg,Orbit (US),$6.99,390+[13],NOVEL,pb,2008-04-00
45,Orphanage,Robert Buettner,http://ecx.images-amazon.com/images/I/51hjziZEqKL.jpg,Orbit (US),$6.99,303,NOVEL,pb,2008-04-00
46,Blood Ties,Pamela Freeman,http://ecx.images-amazon.com/images/I/51Pm0sJLUoL.jpg,Orbit (US),$12.99,461,NOVEL,tp,2008-04-00
47,Empress,Karen Miller,http://ecx.images-amazon.com/images/I/51lMjADXwaL.jpg,Orbit (US),$7.99,717+[20],NOVEL,pb,2008-04-01
48,Empress,Karen Miller,http://ecx.images-amazon.com/images/I/51PUO4RgQOL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2008-04-01
49,Orphan's Destiny,Robert Buettner,http://ecx.images-amazon.com/images/I/51JHTWbbbwL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2008-04-01
50,Orphan's Journey,Robert Buettner,http://ecx.images-amazon.com/images/I/51IGI3nEICL.jpg,Orbit (US),$5.99,,NOVEL,ebook,2008-04-01
51,Orphanage,Robert Buettner,http://ecx.images-amazon.com/images/I/51txLag%2BVLL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2008-04-01
52,Blood Ties,Pamela Freeman,http://ecx.images-amazon.com/images/I/51Ibu0Oqe3L.jpg,Orbit (US),$8.99,,NOVEL,ebook,2008-04-07
53,The Digital Plague,Jeff Somers,http://ecx.images-amazon.com/images/I/518qWlJnMCL.jpg,Orbit (US),$12.99,344,NOVEL,tp,2008-05-00
54,The Last Wish,Andrzej Sapkowski,http://ecx.images-amazon.com/images/I/51m9VB30tML.jpg,Orbit (US),$6.99,359,COLLECTION,pb,2008-05-00
55,Winterbirth,Brian Ruckley,http://ecx.images-amazon.com/images/I/51-qxBPUzML.jpg,Orbit (US),$7.99,655,NOVEL,pb,2008-05-00
56,The Digital Plague,Jeff Somers,http://ecx.images-amazon.com/images/I/51dR8w0-MvL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2008-05-12
57,Metal Swarm,Kevin J. Anderson,http://www.isfdb.org/wiki/images/9/92/MTLSWRMPLQ2008.jpg,Orbit (US),$7.99,xvi+639,NOVEL,pb,2008-06-00
58,Midnight Never Come,Marie Brennan,http://ecx.images-amazon.com/images/I/41XsYKxtJUL.jpg,Orbit (US),$14.99,379,NOVEL,tp,2008-06-00
59,Bloodheir,Brian Ruckley,http://ecx.images-amazon.com/images/I/51xIH3lFSIL.jpg,Orbit (US),$14.99,519,NOVEL,tp,2008-06-00
60,Bloodheir,Brian Ruckley,http://ecx.images-amazon.com/images/I/51vxmX1oIdL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2008-06-03
61,Midnight Never Come,Marie Brennan,http://ecx.images-amazon.com/images/I/51omDOAMWkL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2008-06-09
62,The Ashes of Worlds,Kevin J. Anderson,http://www.isfdb.org/wiki/images/e/eb/THSHSFWRLC2008.jpg,Orbit (US),$25.99,xvii+491,NOVEL,hc,2008-07-00
63,Use of Weapons,Iain M. Banks,http://www.isfdb.org/wiki/images/7/75/SFWPNSCQDT2008.jpg,Orbit (US),$12.99,486,NOVEL,tp,2008-07-00
64,Night Shift,Lilith Saintcrow,http://g-ecx.images-amazon.com/images/G/01/ciu/36/15/7179c0a398a038f0263cb110.L.jpg,Orbit (US),$6.99,327,NOVEL,pb,2008-07-00
65,The Ashes of Worlds,Kevin J. Anderson,http://ecx.images-amazon.com/images/I/411a5QELEzL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2008-07-01
66,Night Shift,Lilith Saintcrow,http://ecx.images-amazon.com/images/I/51zyfzXKV4L.jpg,Orbit (US),$2.99,,NOVEL,ebook,2008-07-01
67,Vicious Circle,Mike Carey,http://ecx.images-amazon.com/images/I/51-N7V%2BaFUL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2008-07-28
68,Bitten to Death,Jennifer Rardin,http://ecx.images-amazon.com/images/I/513TEG77R8L.jpg,Orbit (US),$12.99,301,NOVEL,tp,2008-08-00
69,Witch,Marie Brennan,http://www.isfdb.org/wiki/images/b/b0/WTCHBZQQLJ2008.jpg,Orbit (US),$6.99,430,NOVEL,pb,2008-08-00
70,Warrior,Marie Brennan,http://ecx.images-amazon.com/images/I/51wMijfihQL.jpg,Orbit (US),$6.99,405,NOVEL,pb,2008-08-00
71,Path of Revenge,Russell Kirkpatrick,http://ecx.images-amazon.com/images/I/41yQkK7APHL.jpg,Orbit (US),$7.99,677,NOVEL,pb,2008-08-01
72,Warrior,Marie Brennan,http://ecx.images-amazon.com/images/I/51EIkdwWosL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2008-08-01
73,Witch,Marie Brennan,http://ecx.images-amazon.com/images/I/51ZsR39QGwL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2008-08-01
74,Bitten to Death,Jennifer Rardin,http://ecx.images-amazon.com/images/I/51ODUTGKRxL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2008-08-12
75,Hunter's Prayer,Lilith Saintcrow,http://ecx.images-amazon.com/images/I/413e3br5SwL.jpg,Orbit (US),$7.99,329,NOVEL,pb,2008-09-00
76,Debatable Space,Philip Palmer,http://www.isfdb.org/wiki/images/1/1e/DBTBLSPCJK2008.jpg,Orbit (US),$7.99,560,NOVEL,pb,2008-09-00
77,The Riven Kingdom,Karen Miller,http://ecx.images-amazon.com/images/I/51ytAtArMoL.jpg,Orbit (US),$7.99,560,NOVEL,pb,2008-09-01
78,Hunter's Prayer,Lilith Saintcrow,http://ecx.images-amazon.com/images/I/51WqMwCH-KL.jpg,Orbit (US),$4.99,,NOVEL,ebook,2008-09-01
79,The Riven Kingdom,Karen Miller,http://ecx.images-amazon.com/images/I/51efba24O-L.jpg,Orbit (US),$6.99,,NOVEL,ebook,2008-09-01
80,Orcs,Stan Nicholls,http://ecx.images-amazon.com/images/I/51YR1E13BeL.jpg,Orbit (US),$15.99,769,OMNIBUS,tp,2008-09-08
81,Orcs,Stan Nicholls,http://ecx.images-amazon.com/images/I/51rN4GPi16L.jpg,Orbit (US),$9.99,,OMNIBUS,ebook,2008-09-08
82,The Way of Shadows,Brent Weeks,http://www.isfdb.org/wiki/images/8/8e/THWFSHDWST2008.jpg,Orbit (US),$7.99,[4]+677,NOVEL,pb,2008-10-00
83,The Way of Shadows,Brent Weeks,http://ecx.images-amazon.com/images/I/51nCqvGOYeL.jpg,Orbit (US),$7.99,,NOVEL,ebook,2008-10-01
84,The Reality Dysfunction,Peter F. Hamilton,http://ecx.images-amazon.com/images/I/41jS4kzGTqL.jpg,Orbit (US),$16.99,viii+1108,NOVEL,tp,2008-10-08
85,The Reality Dysfunction,Peter F. Hamilton,http://ecx.images-amazon.com/images/I/41yPSRwKWQL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2008-10-08
86,The Company,K. J. Parker,http://ecx.images-amazon.com/images/I/51KIpJE9USL.jpg,Orbit (US),$24.99,432,NOVEL,hc,2008-10-29
87,Deep Water,Pamela Freeman,http://www.isfdb.org/wiki/images/7/77/DPWTRTHCST2008.jpg,Orbit (US),$12.99,495,NOVEL,tp,2008-11-00
88,Shadow's Edge,Brent Weeks,http://www.isfdb.org/wiki/images/7/71/SHDWSDGJRK2008.jpg,Orbit (US),$7.99,[6]+645,NOVEL,pb,date unknown
89,Orphan's Alliance,Robert Buettner,http://www.isfdb.org/wiki/images/4/41/RPHNSLLNCN0000.jpg,Orbit (US),$7.99,308,NOVEL,pb,2008-11-00
90,Orphan's Alliance,Robert Buettner,http://ecx.images-amazon.com/images/I/51ucp2l8-4L.jpg,Orbit (US),$6.99,,NOVEL,ebook,2008-11-01
91,Shadow's Edge,Brent Weeks,http://ecx.images-amazon.com/images/I/51ss1ClLT4L.jpg,Orbit (US),$6.99,,NOVEL,ebook,2008-11-01
92,Beyond the Shadows,Brent Weeks,http://www.isfdb.org/wiki/images/0/08/BNDTHSHDWS2008.jpg,Orbit (US),$7.99 US,[6]+708,NOVEL,pb,2008-12-00
93,Dark Heart,Russell Kirkpatrick,http://www.isfdb.org/wiki/images/4/4f/DRKHRTGBJP2008.jpg,Orbit (US),$7.99,704,NOVEL,pb,2008-12-01
94,Beyond the Shadows,Brent Weeks,http://ecx.images-amazon.com/images/I/51-FOlUTTNL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2008-12-01
95,The Neutronium Alchemist,Peter F. Hamilton,http://images.amazon.com/images/P/0316021814.jpg,Orbit (US),$16.99,viii+1159,NOVEL,tp,2008-12-10
96,The Last Wish,Andrzej Sapkowski,http://ecx.images-amazon.com/images/I/51qNAiZgAzL.jpg,Orbit (US),$6.99,,COLLECTION,ebook,2008-12-14
97,Winterbirth,Brian Ruckley,http://ecx.images-amazon.com/images/I/519pdBxu0-L.jpg,Orbit (US),$6.99,,NOVEL,ebook,2008-12-15
98,Use of Weapons,Iain M. Banks,http://ecx.images-amazon.com/images/I/51wJo66dZRL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2008-12-22
99,One More Bite,Jennifer Rardin,http://ecx.images-amazon.com/images/I/518u5Q0Cs%2BL.jpg,Orbit (US),$12.99,312,NOVEL,tp,2009-01-00
100,The Accidental Sorcerer,K. E. Mills,http://images.amazon.com/images/P/0316035424.01.LZZZZZZZ.jpg,Orbit (US),$7.99,551,NOVEL,pb,2009-01-00
101,Hammer of God,Karen Miller,http://ecx.images-amazon.com/images/I/51OPjzt%2B6GL.jpg,Orbit (US),$7.99,804,NOVEL,pb,2009-01-00
102,The Accidental Sorcerer,K. E. Mills,http://ecx.images-amazon.com/images/I/41sCstt2GEL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2009-01-01
103,Hammer of God,Karen Miller,http://ecx.images-amazon.com/images/I/51yw904Wk6L.jpg,Orbit (US),$6.99,,NOVEL,ebook,2009-01-01
104,One More Bite,Jennifer Rardin,http://ecx.images-amazon.com/images/I/51QdUeM6TGL.jpg,Orbit (US),$8.99,,NOVEL,ebook,2009-01-05
105,The Naked God,Peter F. Hamilton,,Orbit (US),$16.99,viii+1339,NOVEL,tp,2009-02-00
106,Matter,Iain M. Banks,http://ecx.images-amazon.com/images/I/51dJDBdBlJL.jpg,Orbit (US),$14.99,611,NOVEL,tp,2009-02-00
107,The Magician's Apprentice,Trudi Canavan,http://www.isfdb.org/wiki/images/0/03/THMGCNSPPR2009.jpg,Orbit (US),$24.99,593,NOVEL,hc,2009-02-00
108,The Naked God,Peter F. Hamilton,http://ecx.images-amazon.com/images/I/41-qxoEizpL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2009-02-11
109,The Magician's Apprentice,Trudi Canavan,http://ecx.images-amazon.com/images/I/51Eq5DqGasL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2009-02-23
110,The Way Between the Worlds,Ian Irvine,http://ecx.images-amazon.com/images/I/61Iq8tlWpsL.jpg,Orbit (US),$4.99,,NOVEL,ebook,2009-02-28
111,The Tower on the Rift,Ian Irvine,http://ecx.images-amazon.com/images/I/51Yw10%2BbqjL.jpg,Orbit (US),$4.99,,NOVEL,ebook,2009-02-28
112,Hand of Isis,Jo Graham,http://ecx.images-amazon.com/images/I/51PsCMv7gvL.jpg,Orbit (US),$14.99,508,NOVEL,tp,2009-03-00
113,This Is Not a Game,Walter Jon Williams,http://www.isfdb.org/wiki/images/f/f0/THSSNTGMNV2009.jpg,Orbit (US),$24.99,369,NOVEL,hc,2009-03-24
114,This Is Not a Game,Walter Jon Williams,http://ecx.images-amazon.com/images/I/51CzN49s19L.jpg,Orbit (US),$6.99,,NOVEL,ebook,2009-03-24
115,Red-Headed Stepchild,Jaye Wells,http://www.isfdb.org/wiki/images/3/33/RDHDDSTPCH2009.jpg,Orbit (US),$7.99,328,NOVEL,pb,2009-04-00
116,Orcs: Bad Blood,Stan Nicholls,http://ecx.images-amazon.com/images/I/51cIqEbxWLL.jpg,Orbit (US),$14.99,343,NOVEL,tp,2009-04-00
117,A Madness of Angels,Kate Griffin,http://ecx.images-amazon.com/images/I/51qwu3SHN%2BL.jpg,Orbit (US),$19.99,458,NOVEL,hc,2009-04-00
118,Bloodheir,Brian Ruckley,http://ecx.images-amazon.com/images/I/51x9o73d2LL.jpg,Orbit (US),$7.99,620,NOVEL,pb,2009-04-00
119,Deep Water,Pamela Freeman,http://ecx.images-amazon.com/images/I/51ODFeqgEEL.jpg,Orbit (US),$8.99,,NOVEL,ebook,2009-04-01
120,Red-Headed Stepchild,Jaye Wells,http://ecx.images-amazon.com/images/I/51V1Z4IOJiL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2009-04-01
121,A Madness of Angels,Kate Griffin,http://ecx.images-amazon.com/images/I/517B808wUjL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2009-04-06
122,Orcs: Bad Blood,Stan Nicholls,http://ecx.images-amazon.com/images/I/51cIqEbxWLL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2009-04-08
123,The Ashes of Worlds,Kevin J. Anderson,http://www.isfdb.org/wiki/images/6/61/THSHSFWRLD2009.jpg,Orbit (US),$7.99,xxii+694,NOVEL,pb,2009-05-00
124,Monster,A. Lee Martinez,http://ecx.images-amazon.com/images/I/51BZtU%2B0zzL.jpg,Orbit (US),$19.99,295,NOVEL,hc,2009-05-00
125,Fall of Thanes,Brian Ruckley,http://www.isfdb.org/wiki/images/6/6a/FLLFTHNSCR2009.jpg,Orbit (US),$14.99,469,NOVEL,tp,2009-05-00
126,Blood of Elves,Andrzej Sapkowski,http://ecx.images-amazon.com/images/I/518HdHpQDvL.jpg,Orbit (US),$7.99,398,NOVEL,pb,2009-05-00
127,Blood of Elves,Andrzej Sapkowski,http://ecx.images-amazon.com/images/I/51p%2BenRnEIL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2009-05-01
128,Fall of Thanes,Brian Ruckley,http://ecx.images-amazon.com/images/I/51NOoFPfcGL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2009-05-03
129,Monster,A. Lee Martinez,http://ecx.images-amazon.com/images/I/51DgxEYdMVL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2009-05-11
130,Debatable Space,Philip Palmer,http://ecx.images-amazon.com/images/I/51xcbIHpXvL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2009-05-30
131,The Edge of the World,Kevin J. Anderson,,Orbit (US),$14.99,593,NOVEL,tp,2009-06-00
132,Orphan's Triumph,Robert Buettner,http://www.isfdb.org/wiki/images/9/99/RPHNSTRMPB2009.jpg,Orbit (US),$7.99,368,NOVEL,pb,2009-06-00
133,In Ashes Lie,Marie Brennan,http://www.isfdb.org/wiki/images/0/0a/NSHSLGZBKC2009.jpg,Orbit (US),$14.99,viii+438,NOVEL,tp,2009-06-00
134,The Edge of the World,Kevin J. Anderson,http://ecx.images-amazon.com/images/I/51lxHrAzabL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2009-06-00
135,Orphan's Triumph,Robert Buettner,http://ecx.images-amazon.com/images/I/51qzjeJStpL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2009-06-01
136,In Ashes Lie,Marie Brennan,http://ecx.images-amazon.com/images/I/410D58nLZsL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2009-06-10
137,The Company,K. J. Parker,http://ecx.images-amazon.com/images/I/41iS5tuyZfL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2009-06-16
138,Devices and Desires,K. J. Parker,http://ecx.images-amazon.com/images/I/51hii-vbvdL.jpg,Orbit (US),$8.99,,NOVEL,ebook,2009-06-16
139,The Escapement,K. J. Parker,http://ecx.images-amazon.com/images/I/51--iXrXasL.jpg,Orbit (US),$8.99,,NOVEL,ebook,2009-06-16
140,Evil for Evil,K. J. Parker,http://ecx.images-amazon.com/images/I/61nKByTspFL.jpg,Orbit (US),$8.99,,NOVEL,ebook,2009-06-16
141,Witches Incorporated,K. E. Mills,,Orbit (US),$7.99,576,NOVEL,pb,2009-06-30
142,Best Served Cold,Joe Abercrombie,http://www.isfdb.org/wiki/images/b/bb/BSTSRVDCLF2009.jpg,Orbit (US),$24.99,632,NOVEL,hc,2009-07-00
143,"Once Bitten, Twice Shy",Jennifer Rardin,http://ecx.images-amazon.com/images/I/51vzJTDBqBL.jpg,Orbit (US),$7.99,368,NOVEL,pb,2009-07-00
144,Against a Dark Background,Iain M. Banks,http://ecx.images-amazon.com/images/I/51CM93X%2B4SL.jpg,Orbit (US),$12.99,480,NOVEL,tp,2009-07-01
145,Against a Dark Background,Iain M. Banks,http://ecx.images-amazon.com/images/I/51uKCBOmyJL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2009-07-01
146,Witches Incorporated,K. E. Mills,http://ecx.images-amazon.com/images/I/51PRxA1xAAL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2009-07-01
147,The Dwarves,Markus Heitz,http://ecx.images-amazon.com/images/I/41ArEb6Xt0L.jpg,Orbit (US),$15.99,752,NOVEL,tp,2009-07-03
148,Dead Men's Boots,Mike Carey,http://ecx.images-amazon.com/images/I/51Cs-TrXkwL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2009-07-23
149,Best Served Cold,Joe Abercrombie,http://ecx.images-amazon.com/images/I/519kPrCXRKL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2009-07-29
150,Another One Bites the Dust,Jennifer Rardin,http://ecx.images-amazon.com/images/I/51gbRfJRAQL.jpg,Orbit (US),$7.99,375,NOVEL,pb,2009-08-00
151,Redemption Alley,Lilith Saintcrow,http://www.isfdb.org/wiki/images/f/f1/RDMPTNLLWC2009.jpg,Orbit (US),$7.99,326,NOVEL,pb,2009-08-00
152,The Prodigal Mage,Karen Miller,http://ecx.images-amazon.com/images/I/51oAs80ZjEL.jpg,Orbit (US),$24.99,512,NOVEL,hc,2009-08-10
153,The Prodigal Mage,Karen Miller,http://ecx.images-amazon.com/images/I/51Qu6YY52qL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2009-08-10
154,The Eternal Prison,Jeff Somers,http://ecx.images-amazon.com/images/I/41YEbFu-xOL.jpg,Orbit (US),$12.99,416,NOVEL,tp,2009-08-12
155,The Eternal Prison,Jeff Somers,http://ecx.images-amazon.com/images/I/51l7TsBjKXL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2009-08-12
156,Transition,Iain M. Banks,http://www.isfdb.org/wiki/images/6/6f/TRNSTNSWPH2009.jpg,Orbit (US),$25.99,404,NOVEL,hc,2009-09-00
157,The Drowning City: The Necromancer Chronicles Book One,Amanda Downum,http://ecx.images-amazon.com/images/I/512ZLTTkSXL.jpg,Orbit (US),$7.99,370,NOVEL,pb,2009-09-00
158,The Electric Church,Jeff Somers,http://ecx.images-amazon.com/images/I/51QPPJKhe3L.jpg,Orbit (US),$7.99,390,NOVEL,pb,2009-09-00
159,Biting the Bullet,Jennifer Rardin,http://ecx.images-amazon.com/images/I/51jsytcDDKL.jpg,Orbit (US),$7.99,400,NOVEL,pb,2009-09-00
160,The Drowning City: The Necromancer Chronicles Book One,Amanda Downum,http://covers.openlibrary.org/b/id/6376258-L.jpg,Orbit (US),$7.99,,NOVEL,ebook,2009-09-01
161,Soulless,Gail Carriger,http://ecx.images-amazon.com/images/I/51-qDoNrqUL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2009-09-04
162,Transition,Iain M. Banks,http://ecx.images-amazon.com/images/I/41qpg0vRtTL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2009-09-05
163,The Neutronium Alchemist,Peter F. Hamilton,http://ecx.images-amazon.com/images/I/41xcf-O-Y2L.jpg,Orbit (US),$9.99,,NOVEL,ebook,2009-09-05
164,The Company,K. J. Parker,http://ecx.images-amazon.com/images/I/51WYMB2aYZL.jpg,Orbit (US),$14.99,432,NOVEL,tp,2009-09-24
165,Dark Is the Moon,Ian Irvine,http://ecx.images-amazon.com/images/I/61DPs4HWciL.jpg,Orbit (US),$4.99,,NOVEL,ebook,2009-09-26
166,A Shadow on the Glass,Ian Irvine,http://ecx.images-amazon.com/images/I/61gfyYL5d-L.jpg,Orbit (US),$2.99,,NOVEL,ebook,2009-09-26
