,title,author,isbn,cover_price,page_count,book_type,book_format,publication_date,publisher,cover_image
877,The Vital Abyss,James S. A. Corey,9780316402811,,,CHAPBOOK,ebook,2015-10-15,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51d7lNYhxKL.jpg
878,The Vital Abyss,James S. A. Corey,9780316217569,$2.99,,CHAPBOOK,ebook,2015-10-15,Orbit (US),http://ecx.images-amazon.com/images/I/51d7lNYhxKL.jpg
879,The Dread Wyrm,Miles Cameron,9780316212304,$16.99,554,NOVEL,tp,2015-10-20,Orbit (US),http://ecx.images-amazon.com/images/I/61-jVhPgDSL.jpg
880,The Dread Wyrm,Miles Cameron,9780316212311,$9.99,,NOVEL,ebook,2015-10-20,Orbit (US),http://ecx.images-amazon.com/images/I/61FKGJO2kpL.jpg
881,Wake of Vultures,Lila Bowen,9780316264310,$25.00,339,NOVEL,hc,2015-10-27,Orbit (US),http://ecx.images-amazon.com/images/I/61%2BvXIF3xIL.jpg
882,Wake of Vultures,Lila Bowen,9780316264303,$12.99,,NOVEL,ebook,2015-10-27,Orbit (US),http://ecx.images-amazon.com/images/I/51ocI5VPbUL.jpg
883,The Expanse Boxed Set,James S. A. Corey,9780316311298,$39.99,1792,OMNIBUS,tp,2015-11-03,Orbit (US),
884,Black Wolves,Kate Elliott,9780316368698,$15.99,780,NOVEL,tp,2015-11-03,Orbit (US),http://ecx.images-amazon.com/images/I/61mOilNUXmL.jpg
885,Black Wolves,Kate Elliott,9780316368704,$9.99,,NOVEL,ebook,2015-11-03,Orbit (US),http://ecx.images-amazon.com/images/I/61RSVxqal-L.jpg
886,Leviathan Wakes,James S. A. Corey,9780316390682,$16.99,561,NOVEL,tp,2015-11-03,Orbit (US),http://ecx.images-amazon.com/images/I/51UCt6xwLHL.jpg
887,Redemption,Jamie Sawyer,9780316386418,$2.99,,CHAPBOOK,ebook,2015-11-03,Orbit (US),http://ecx.images-amazon.com/images/I/51ek%2BdycXhL.jpg
888,Legends and Liars,Julia Knight,9780316375016,$15.99,400,NOVEL,pb,2015-11-10,Orbit (US),http://ecx.images-amazon.com/images/I/51NR3eIIqkL.jpg
889,Legends and Liars,Julia Knight,9780316374996,$9.99,,NOVEL,ebook,2015-11-10,Orbit (US),http://ecx.images-amazon.com/images/I/51%2Bn7u3XM2L.jpg
890,The Two of Swords: Part Ten,K. J. Parker,9780316351546,$0.99,,CHAPBOOK,ebook,2015-11-10,Orbit (US),http://ecx.images-amazon.com/images/I/51n2thMPk8L.jpg
891,Angel of Storms,Trudi Canavan,9780316209236,$27.00,568,NOVEL,hc,2015-11-17,Orbit (US),http://ecx.images-amazon.com/images/I/61T%2BCdmjxoL.jpg
892,Skyborn,David Dalglish,9780316302685,$16.99,429,NOVEL,tp,2015-11-17,Orbit (US),http://ecx.images-amazon.com/images/I/514OEXBNa6L.jpg
893,Angel of Storms,Trudi Canavan,9780316324953,$13.99,,NOVEL,ebook,2015-11-17,Orbit (US),http://ecx.images-amazon.com/images/I/61yHksh-HJL.jpg
894,Chimera,Mira Grant,9780316381031,$27.00,486,NOVEL,hc,2015-11-24,Orbit (US),http://ecx.images-amazon.com/images/I/61fjh3X4G6L.jpg
895,Chimera,Mira Grant,9780316381017,$12.99,,NOVEL,ebook,2015-11-24,Orbit (US),http://ecx.images-amazon.com/images/I/51ZevaON2pL.jpg
896,The Rising,Ian Tregillis,9780316248013,$16.99,443,NOVEL,tp,2015-12-01,Orbit (US),http://ecx.images-amazon.com/images/I/51RRWWIEqCL.jpg
897,Sword of Destiny,Andrzej Sapkowski,9780316389709,$15.99,374,COLLECTION,tp,2015-12-01,Orbit (US),http://ecx.images-amazon.com/images/I/51lhhkKszIL.jpg
898,The Rising,Ian Tregillis,9780316248020,$9.99,,NOVEL,ebook,2015-12-01,Orbit (US),http://ecx.images-amazon.com/images/I/51mW5XOeyYL.jpg
899,Warlords and Wastrels,Julia Knight,9780316375030,$15.99,370,NOVEL,tp,2015-12-15,Orbit (US),http://ecx.images-amazon.com/images/I/61SklIdQFmL.jpg
900,No Reprieve,Gail Z. Martin,9780316393034,$1.99,,CHAPBOOK,ebook,2015-12-15,Orbit (US),
901,Warlords and Wastrels,Julia Knight,9780316375023,$9.99,,NOVEL,ebook,2015-12-15,Orbit (US),http://ecx.images-amazon.com/images/I/51b%2B7KS1DeL.jpg
902,An Affinity for Steel,Sam Sykes,9780316309622,$12.99,,OMNIBUS,ebook,2015-12-15,Orbit (US),
903,The Two of Swords: Part Eleven,K. J. Parker,9780316351454,$0.99,,CHAPBOOK,ebook,2015-12-15,Orbit (US),http://ecx.images-amazon.com/images/I/51AHQfU6PpL.jpg
904,The Immortals,Jordanna Max Brodsky,9780316347181,$25.00,449,NOVEL,hc,2016-02-16,Orbit (US),http://ecx.images-amazon.com/images/I/51oTB%2B8lLAL.jpg
905,The Autumn Republic,Brian McClellan,9780316219112,$15.99,577,NOVEL,tp,2016-01-05,Orbit (US),http://ecx.images-amazon.com/images/I/51ljiMeNKnL.jpg
906,Ancestral Machines,Michael Cobley,9780316221184,$15.99,xv+472,NOVEL,tp,2016-01-12,Orbit (US),http://ecx.images-amazon.com/images/I/51-ikyRPqtL.jpg
907,The Two of Swords: Part Twelve,K. J. Parker,9780316351683,$0.99,,CHAPBOOK,ebook,2016-01-12,Orbit (US),http://ecx.images-amazon.com/images/I/51X8jm55tAL.jpg
908,Roadside Magic,Lilith Saintcrow,9780316277877,$14.99,318,NOVEL,tp,2016-01-26,Orbit (US),http://ecx.images-amazon.com/images/I/51sjFAoE4XL.jpg
909,Prudence,Gail Carriger,9780316212250,$14.99,357,NOVEL,tp,2016-02-02,Orbit (US),http://ecx.images-amazon.com/images/I/61hiZOTNHNL.jpg
910,Radiant State,Peter Higgins,9780316219655,$15.99,282,NOVEL,tp,2016-02-16,Orbit (US),http://ecx.images-amazon.com/images/I/51uPZjS90BL.jpg
911,The Immortals,Jordanna Max Brodsky,9780316347181,$25.00,449,NOVEL,hc,2016-02-16,Orbit (US),http://ecx.images-amazon.com/images/I/51oTB%2B8lLAL.jpg
912,The Immortals,Jordanna Max Brodsky,9780316385879,$13.99,,NOVEL,ebook,2016-02-16,Orbit (US),http://ecx.images-amazon.com/images/I/51deIX-POfL.jpg
913,The Two of Swords: Part Thirteen,K. J. Parker,9780316351577,$0.99,,CHAPBOOK,ebook,2016-02-16,Orbit (US),http://ecx.images-amazon.com/images/I/51EU2UT-ZpL.jpg
914,Artefact,Jamie Sawyer,9780316386371,$9.99,502,NOVEL,tp,2016-02-23,Orbit (US),http://ecx.images-amazon.com/images/I/518Fkh05X4L.jpg
915,The Last Days of Jack Sparks,Jason Arnopp,9780316362252,$4.99,,NOVEL,ebook,2016-03-01,Orbit (US),http://ecx.images-amazon.com/images/I/51qYaTcNC3L.jpg
916,A Tale of the Free: Corsair,Brian Ruckley,9780316356930,$1.99,,CHAPBOOK,ebook,2016-03-01,Orbit (US),http://ecx.images-amazon.com/images/I/61XI6B0aUfL.jpg
917,The Spider's War,Daniel Abraham,9780316204057,$16.99,[8]+516,NOVEL,tp,2016-03-08,Orbit (US),http://www.isfdb.org/wiki/images/5/5b/THSPDRSWRT2016.jpg
918,The Spider's War,Daniel Abraham,9780316204040,$9.99,,NOVEL,ebook,2016-03-08,Orbit (US),http://ecx.images-amazon.com/images/I/51cynzy8V3L.jpg
919,Snakewood,Adrian Selby,9780316302302,$26.00,410,NOVEL,hc,2016-03-15,Orbit (US),http://ecx.images-amazon.com/images/I/51I-zWr9bBL.jpg
920,Snakewood,Adrian Selby,9780316302326,$13.99,,NOVEL,ebook,2016-03-15,Orbit (US),http://ecx.images-amazon.com/images/I/51SmcheL6OL.jpg
921,The Two of Swords: Part Fourteen,K. J. Parker,9780316351508,$0.99,,CHAPBOOK,ebook,2016-03-15,Orbit (US),http://ecx.images-amazon.com/images/I/51ydXE-703L.jpg
922,Shadow and Flame,Gail Z. Martin,9780316278034,$15.99,627,NOVEL,tp,2016-03-22,Orbit (US),http://ecx.images-amazon.com/images/I/61YSKIFEwZL.jpg
923,Shadow and Flame,Gail Z. Martin,9780316278058,$9.99,,NOVEL,ebook,2016-03-22,Orbit (US),http://ecx.images-amazon.com/images/I/61z7TMMMyPL.jpg
924,The Mortal Tally,Sam Sykes,9780316374897,$15.99,645,NOVEL,tp,2016-03-29,Orbit (US),http://ecx.images-amazon.com/images/I/61b8CzweOjL.jpg
925,The Mortal Tally,Sam Sykes,9780316374903,$9.99,,NOVEL,ebook,2016-03-29,Orbit (US),http://ecx.images-amazon.com/images/I/51IxfaQxpHL.jpg
926,Fellside,M. R. Carey,9780316300285,$27.00,486,NOVEL,hc,2016-04-05,Orbit (US),http://ecx.images-amazon.com/images/I/41iqVdQGwnL.jpg
927,Fellside,M. R. Carey,9780316300308,$13.99,,NOVEL,ebook,2016-04-05,Orbit (US),http://ecx.images-amazon.com/images/I/41rjuoJyReL.jpg
928,Bloodmage,Stephen Aryan,9780316298315,$16.99,481,NOVEL,tp,2016-04-12,Orbit (US),http://ecx.images-amazon.com/images/I/51f2Bg%2B66WL.jpg
929,Bloodmage,Stephen Aryan,9780316298308,$11.99,,NOVEL,ebook,2016-04-12,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51PAdbavH6L.jpg
930,The Fall of the Dagger,Glenda Larke,9780316399708,$15.99,414,NOVEL,tp,2016-04-19,Orbit (US),http://ecx.images-amazon.com/images/I/51PlXDvRa8L.jpg
931,The Fall of the Dagger,Glenda Larke,9780316399692,$9.99,,NOVEL,ebook,2016-04-19,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51IsA4MnaQL.jpg
932,Aurora,Kim Stanley Robinson,9780316098090,$9.99,518,NOVEL,pb,2016-04-26,Orbit (US),http://www.isfdb.org/wiki/images/7/7e/RRWGTZVVVV2016.jpg
933,In Shining Armor,Elliott James,9780316302333,$15.99,424,NOVEL,tp,2016-04-26,Orbit (US),http://ecx.images-amazon.com/images/I/51YdUFGTMsL.jpg
934,Sharp Ends,Joe Abercrombie,9780316390811,$25.00,[10]+287,COLLECTION,hc,2016-04-26,Orbit (US),http://www.isfdb.org/wiki/images/3/30/SHRPNDSFSB2016.jpg
935,In Shining Armor,Elliott James,9780316302340,$9.99,,NOVEL,ebook,2016-04-26,Orbit (US),http://ecx.images-amazon.com/images/I/51YdUFGTMsL.jpg
936,Sharp Ends,Joe Abercrombie,9780316390804,$9.99,,COLLECTION,ebook,2016-04-26,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51igXwXtH5L.jpg
937,Nemesis Games,James S. A. Corey,9780316334716,$16.99,563,NOVEL,tp,2016-05-10,Orbit (US),http://ecx.images-amazon.com/images/I/61GCDcKmzEL.jpg
938,Dissidence,Ken MacLeod,9780316363662,$4.99,,NOVEL,ebook,2016-05-10,Orbit (US),http://ecx.images-amazon.com/images/I/51xo4HXsK6L.jpg
939,The Tower of Swallows,Andrzej Sapkowski,9780316273718,$15.99,436,NOVEL,tp,2016-05-17,Orbit (US),http://ecx.images-amazon.com/images/I/51jsE-W59QL.jpg
940,The Summon Stone,Ian Irvine,9780316386876,$16.99,576,NOVEL,tp,2016-05-17,Orbit (US),http://ecx.images-amazon.com/images/I/51jHoKdxM%2BL.jpg
941,The Summon Stone,Ian Irvine,9780316386869,$11.99,,NOVEL,ebook,2016-05-17,Orbit (US),http://ecx.images-amazon.com/images/I/51ep%2BM-pnbL.jpg
942,The Tower of Swallows,Andrzej Sapkowski,9780316273763,$9.99,,NOVEL,ebook,2016-05-17,Orbit (US),http://ecx.images-amazon.com/images/I/51fpYO7vGWL.jpg
943,A Blade of Black Steel,Alex Marshall,9780316340663,$26.00,536,NOVEL,hc,2016-05-24,Orbit (US),http://ecx.images-amazon.com/images/I/61m85p0DRWL.jpg
944,A Blade of Black Steel,Alex Marshall,9780316340687,$9.99,,NOVEL,ebook,2016-05-24,Orbit (US),http://ecx.images-amazon.com/images/I/61tnzo%2B-vML.jpg
945,Legion,Jamie Sawyer,9780316386456,$9.99,463,NOVEL,tp,2016-05-31,Orbit (US),http://ecx.images-amazon.com/images/I/51EQ3%2BiM-3L.jpg
946,An Affinity for Steel,Sam Sykes,9780316309639,$19.99,1451,OMNIBUS,tp,2016-06-07,Orbit (US),http://ecx.images-amazon.com/images/I/61NsBLDyWQL.jpg
947,A Tale of the Free: Exile,Brian Ruckley,9780316356961,$1.99,,CHAPBOOK,ebook,2016-06-07,Orbit (US),http://ecx.images-amazon.com/images/I/61940TWJqSL.jpg
948,Rise: The Complete Newsflesh Collection,Mira Grant,9780316309585,$25.00,x+642,COLLECTION,hc,2016-06-21,Orbit (US),http://ecx.images-amazon.com/images/I/51yNR9xuNlL.jpg
949,Hope and Red,Jon Skovron,9780316268110,$9.99,490,NOVEL,tp,2016-06-28,Orbit (US),http://ecx.images-amazon.com/images/I/51%2BHSweztkL.jpg
950,Hope and Red,Jon Skovron,9780316268134,$1.99,,NOVEL,ebook,2016-06-28,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/510CMPkB0cL.jpg
951,Killing Titan,Greg Bear,9780316223980,$15.99,326,NOVEL,tp,2016-07-05,Orbit (US),http://ecx.images-amazon.com/images/I/513z6lBALrL.jpg
952,Fool's Gold,Jon Hollins,9780316308236,$14.99,516,NOVEL,tp,2016-07-19,Orbit (US),http://ecx.images-amazon.com/images/I/51TjjAwEycL.jpg
953,Imprudence,Gail Carriger,9780316212212,$25.00,352,NOVEL,hc,2016-07-19,Orbit (US),http://www.isfdb.org/wiki/images/5/5c/MPRDNCTHCS2016.jpg
954,Fool's Gold,Jon Hollins,9780316308250,$9.99,,NOVEL,ebook,2016-07-19,Orbit (US),http://ecx.images-amazon.com/images/I/51i8v7qbBfL.jpg
955,Imprudence,Gail Carriger,9780316212199,$13.99,,NOVEL,ebook,2016-07-19,Orbit (US),http://ecx.images-amazon.com/images/I/614eFtsEknL.jpg
956,The Shadow of What Was Lost,James Islington,9780316552745,$4.99,,NOVEL,ebook,2016-07-19,Orbit (US),http://ecx.images-amazon.com/images/I/51oul60C3fL.jpg
957,Wasteland King,Lilith Saintcrow,9780316277914,$15.99,316,NOVEL,tp,2016-07-26,Orbit (US),http://ecx.images-amazon.com/images/I/518VqfOFsIL.jpg
958,Bite,K. S. Merbeth,9780316308700,$9.99,374,NOVEL,tp,2016-07-26,Orbit (US),http://ecx.images-amazon.com/images/I/51mtxiIysiL.jpg
