,title,author,isbn,cover_price,page_count,book_type,book_format,publication_date,publisher,cover_image,approximate_word_count,publication_year
773,The Falcon Throne,Karen Miller,9780316235563,9.99,,NOVEL,ebook,2014-09-09,Orbit (US),http://ecx.images-amazon.com/images/I/51zZxuO7%2BnL.jpg,235900.0,2014
774,The Falcon Throne,Karen Miller,9780316120104,16.0,674,NOVEL,tp,2015-06-09,Orbit (US),http://ecx.images-amazon.com/images/I/51zZxuO7%2BnL.jpg,235900.0,2015
775,Red Blooded,Amanda Carlson,9780316404334,15.0,325,NOVEL,tp,2014-09-09,Orbit (US),http://ecx.images-amazon.com/images/I/51moc64KG2L.jpg,113750.0,2014
776,Red Blooded,Amanda Carlson,9780316404341,9.99,,NOVEL,ebook,2014-09-09,Orbit (US),http://ecx.images-amazon.com/images/I/51FSnUCUmmL.jpg,113750.0,2014
777,Daring,Elliott James,9780316253406,15.0,359,NOVEL,tp,2014-09-23,Orbit (US),http://ecx.images-amazon.com/images/I/51GZLZZZddL.jpg,125650.0,2014
778,Daring,Elliott James,9780316253413,9.99,,NOVEL,ebook,2014-09-23,Orbit (US),http://ecx.images-amazon.com/images/I/51EvIxphqkL.jpg,125650.0,2014
779,Pack,Lilith Saintcrow,9780316339537,1.99,,CHAPBOOK,ebook,2014-09-23,Orbit (US),http://ecx.images-amazon.com/images/I/51lQqBII-TL.jpg,,2014
780,War Dogs,Greg Bear,9780316072830,25.0,291,NOVEL,hc,2014-10-01,Orbit (US),http://www.isfdb.org/wiki/images/f/f0/WRDGSXTJSW2014.jpg,101850.0,2014
781,War Dogs,Greg Bear,9780316335768,12.99,,NOVEL,ebook,2014-10-14,Orbit (US),http://ecx.images-amazon.com/images/I/5114rhydDVL.jpg,101850.0,2014
782,War Dogs,Greg Bear,9780316072823,16.0,291,NOVEL,tp,2015-07-21,Orbit (US),http://ecx.images-amazon.com/images/I/51dpnpkLxUL.jpg,101850.0,2015
783,Ancillary Sword,Ann Leckie,9780316246651,16.0,391,NOVEL,tp,2014-10-07,Orbit (US),http://ecx.images-amazon.com/images/I/51MguDFDWUL.jpg,136850.0,2014
784,Ancillary Sword,Ann Leckie,9780316246644,9.99,,NOVEL,ebook,2014-10-07,Orbit (US),http://ecx.images-amazon.com/images/I/51Lprs9dCzL.jpg,136850.0,2014
785,Fool's Gold,Jaye Wells,9780316299916,2.99,,CHAPBOOK,ebook,2014-10-07,Orbit (US),http://ecx.images-amazon.com/images/I/51oYkQnEMlL.jpg,180600.0,2014
786,Fool's Gold,Jon Hollins,9780316308236,14.99,516,NOVEL,tp,2016-07-19,Orbit (US),http://ecx.images-amazon.com/images/I/51TjjAwEycL.jpg,180600.0,2016
787,Fool's Gold,Jon Hollins,9780316308250,9.99,,NOVEL,ebook,2016-07-19,Orbit (US),http://ecx.images-amazon.com/images/I/51i8v7qbBfL.jpg,180600.0,2016
788,The Free,Brian Ruckley,9780316233491,15.0,443,NOVEL,tp,2014-10-14,Orbit (US),http://ecx.images-amazon.com/images/I/61Qa7jOtjxL.jpg,155050.0,2014
789,The Free,Brian Ruckley,9780316233514,9.99,,NOVEL,ebook,2014-10-14,Orbit (US),http://ecx.images-amazon.com/images/I/61BvAB8OJEL.jpg,155050.0,2014
790,Watching Over Us,Will McIntosh,9780316341349,1.99,,CHAPBOOK,ebook,2014-10-21,Orbit (US),http://ecx.images-amazon.com/images/I/5169Q5IT-7L.jpg,,2014
791,The City Stained Red,Sam Sykes,9780316374866,9.99,,NOVEL,ebook,2014-10-28,Orbit (US),http://ecx.images-amazon.com/images/I/61EqaxI4DlL.jpg,209300.0,2014
792,The City Stained Red,Sam Sykes,9780316374873,16.0,598,NOVEL,tp,2015-01-27,Orbit (US),http://ecx.images-amazon.com/images/I/61Zm7jBqTML.jpg,209300.0,2015
793,A Dance of Ghosts,David Dalglish,9780316242523,16.0,474,NOVEL,tp,2014-11-11,Orbit (US),http://ecx.images-amazon.com/images/I/51t65gZMyqL.jpg,165900.0,2014
794,A Dance of Ghosts,David Dalglish,9780316242530,9.99,,NOVEL,ebook,2014-11-11,Orbit (US),http://ecx.images-amazon.com/images/I/51bMK-rACaL.jpg,165900.0,2014
795,Symbiont,Mira Grant,9780316218993,26.0,516,NOVEL,hc,2014-11-25,Orbit (US),http://ecx.images-amazon.com/images/I/516oHY%2BwBsL.jpg,180600.0,2014
796,Symbiont,Mira Grant,9780316219006,12.99,,NOVEL,ebook,2014-11-25,Orbit (US),http://ecx.images-amazon.com/images/I/51GBdZxZuKL.jpg,180600.0,2014
797,Symbiont,Mira Grant,9780316219013,15.99,516,NOVEL,tp,2015-10-13,Orbit (US),http://ecx.images-amazon.com/images/I/516oHY%2BwBsL.jpg,180600.0,2015
798,Jinn and Juice,Nicole Peeler,9780316407342,8.99,,NOVEL,ebook,2014-11-25,Orbit (US),http://ecx.images-amazon.com/images/I/51X6gs8%2Bk2L.jpg,118300.0,2014
799,Jinn and Juice,Nicole Peeler,9780316407359,10.0,338,NOVEL,tp,2015-04-07,Orbit (US),http://ecx.images-amazon.com/images/I/51yMawNl4UL.jpg,118300.0,2015
800,City of Eternal Night,Kristen Painter,9780316278331,16.0,364,NOVEL,tp,2014-12-02,Orbit (US),http://ecx.images-amazon.com/images/I/51pWfmoz46L.jpg,127400.0,2014
801,City of Eternal Night,Kristen Painter,9780316278317,9.99,,NOVEL,ebook,2014-12-02,Orbit (US),http://ecx.images-amazon.com/images/I/513Gf1-4HFL.jpg,127400.0,2014
802,The Inheritance Trilogy,N. K. Jemisin,9780316334006,20.0,1442,OMNIBUS,tp,2014-12-09,Orbit (US),http://ecx.images-amazon.com/images/I/61TWtRLZELL.jpg,504700.0,2014
803,The Inheritance Trilogy,N. K. Jemisin,9780316333986,9.99,,OMNIBUS,ebook,2014-12-09,Orbit (US),http://ecx.images-amazon.com/images/I/61xvwaxWZJL.jpg,504700.0,2014
804,The Awakened Kingdom,N. K. Jemisin,9780316259057,2.99,,CHAPBOOK,ebook,2014-12-09,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61o4gnX0U7L.jpg,,2014
805,The Malady and Other Stories: An Andrzej Sapkowski Sampler,Andrzej Sapkowski,9781322497808,0.99,,COLLECTION,ebook,2014-12-16,Orbit (US),http://ecx.images-amazon.com/images/I/51hPpgs9jWL.jpg,,2014
806,Fire Water,Jaye Wells,9780316299886,2.99,,CHAPBOOK,ebook,2015-01-06,Orbit (US),http://ecx.images-amazon.com/images/I/51cdKSU9sBL.jpg,,2015
807,Return to Honor,Brian McClellan,9780316300223,2.99,,CHAPBOOK,ebook,2015-01-06,Orbit (US),http://ecx.images-amazon.com/images/I/51j7QPWm46L.jpg,,2015
808,The Dagger's Path,Glenda Larke,9780316399685,16.0,416,NOVEL,tp,2015-01-13,Orbit (US),http://ecx.images-amazon.com/images/I/51l1FqXJjcL.jpg,145600.0,2015
809,The Dagger's Path,Glenda Larke,9780316399678,9.99,,NOVEL,ebook,2015-01-13,Orbit (US),http://ecx.images-amazon.com/images/I/51qvVvWUaBL.jpg,145600.0,2015
810,The Autumn Republic,Brian McClellan,9780316219129,26.0,577,NOVEL,hc,2015-02-10,Orbit (US),http://ecx.images-amazon.com/images/I/51ljiMeNKnL.jpg,201950.0,2015
811,The Autumn Republic,Brian McClellan,9780316219105,12.99,,NOVEL,ebook,2015-02-10,Orbit (US),http://ecx.images-amazon.com/images/I/51nEQtlgKoL.jpg,201950.0,2015
812,The Autumn Republic,Brian McClellan,9780316219112,15.99,577,NOVEL,tp,2016-01-05,Orbit (US),http://ecx.images-amazon.com/images/I/51ljiMeNKnL.jpg,201950.0,2016
813,Deadly Spells,Jaye Wells,9780316228428,15.0,350,NOVEL,tp,2015-02-10,Orbit (US),http://ecx.images-amazon.com/images/I/51ioqSOE9lL.jpg,122500.0,2015
814,Deadly Spells,Jaye Wells,9780316228411,9.99,,NOVEL,ebook,2015-02-10,Orbit (US),http://ecx.images-amazon.com/images/I/51XXly4CN6L.jpg,122500.0,2015
815,City Living,Will McIntosh,9780316341301,1.99,,CHAPBOOK,ebook,2015-02-17,Orbit (US),http://ecx.images-amazon.com/images/I/516GDT9-8uL.jpg,,2015
816,The Remaining: Allegiance,D. J. Molles,9780316404266,10.0,550,NOVEL,tp,2015-02-24,Orbit (US),http://ecx.images-amazon.com/images/I/51sUW2KS69L.jpg,192500.0,2015
817,The Remaining: Allegiance,D. J. Molles,9780316404273,8.99,,NOVEL,ebook,2015-02-24,Orbit (US),http://ecx.images-amazon.com/images/I/51BgrV-2iyL.jpg,192500.0,2015
818,The Mechanical,Ian Tregillis,9780316248006,17.0,440,NOVEL,tp,2015-03-10,Orbit (US),http://ecx.images-amazon.com/images/I/51pmVMP67oL.jpg,154000.0,2015
819,The Mechanical,Ian Tregillis,9780316247993,9.99,,NOVEL,ebook,2015-03-10,Orbit (US),http://ecx.images-amazon.com/images/I/51Wcq4-uwpL.jpg,154000.0,2015
820,Prudence,Gail Carriger,9780316212243,20.0,357,NOVEL,hc,2015-03-17,Orbit (US),http://www.isfdb.org/wiki/images/0/01/PRDNCTHCST2015.jpg,124950.0,2015
821,Prudence,Gail Carriger,9780316212236,9.99,,NOVEL,ebook,2015-03-17,Orbit (US),http://ecx.images-amazon.com/images/I/51IB0EyQnKL.jpg,124950.0,2015
822,Prudence,Gail Carriger,9780316212250,14.99,357,NOVEL,tp,2016-02-02,Orbit (US),http://ecx.images-amazon.com/images/I/61hiZOTNHNL.jpg,124950.0,2016
823,Artefact,Jamie Sawyer,9780316386388,2.99,,NOVEL,ebook,2015-03-24,Orbit (US),http://ecx.images-amazon.com/images/I/51m3xhPusnL.jpg,175700.0,2015
824,Artefact,Jamie Sawyer,9780316386371,9.99,502,NOVEL,tp,2016-02-23,Orbit (US),http://ecx.images-amazon.com/images/I/518Fkh05X4L.jpg,175700.0,2016
825,Garden of Dreams & Desires,Kristen Painter,9780316278355,16.0,326,NOVEL,tp,2015-04-07,Orbit (US),http://ecx.images-amazon.com/images/I/61T5qjfgfAL.jpg,114100.0,2015
826,Garden of Dreams & Desires,Kristen Painter,9780316278348,9.99,,NOVEL,ebook,2015-04-07,Orbit (US),http://ecx.images-amazon.com/images/I/61T5qjfgfAL.jpg,114100.0,2015
827,A Crown for Cold Silver,Alex Marshall,9780316277983,26.0,646,NOVEL,hc,2015-04-14,Orbit (US),http://ecx.images-amazon.com/images/I/61VtnYmU5JL.jpg,226100.0,2015
828,A Crown for Cold Silver,Alex Marshall,9780316277990,12.99,,NOVEL,ebook,2015-04-14,Orbit (US),http://ecx.images-amazon.com/images/I/51VdYDA7xKL.jpg,226100.0,2015
829,A Crown for Cold Silver,Alex Marshall,9780316379410,15.99,646,NOVEL,tp,2015-09-15,Orbit (US),http://ecx.images-amazon.com/images/I/61VtnYmU5JL.jpg,226100.0,2015
830,Clash of Iron,Angus Watson,9780316399791,16.0,533,NOVEL,tp,2015-04-14,Orbit (US),http://ecx.images-amazon.com/images/I/51iL-FcrmwL.jpg,186550.0,2015
831,Clash of Iron,Angus Watson,9780316399807,9.99,,NOVEL,ebook,2015-04-14,Orbit (US),http://ecx.images-amazon.com/images/I/51xSuzTyOTL.jpg,186550.0,2015
832,War of Shadows,Gail Z. Martin,9780316278027,16.0,606,NOVEL,tp,2015-04-21,Orbit (US),http://ecx.images-amazon.com/images/I/51y8F9QRlFL.jpg,212100.0,2015
833,War of Shadows,Gail Z. Martin,9780316278003,9.99,,NOVEL,ebook,2015-04-21,Orbit (US),http://ecx.images-amazon.com/images/I/5156gmRjrNL.jpg,212100.0,2015
834,The Two of Swords: Part One,K. J. Parker,9780316265713,0.99,,CHAPBOOK,ebook,2015-04-21,Orbit (US),http://ecx.images-amazon.com/images/I/51km8nXqOWL.jpg,,2015
835,The Two of Swords: Part Two,K. J. Parker,9780316265805,0.99,,CHAPBOOK,ebook,2015-04-21,Orbit (US),http://ecx.images-amazon.com/images/I/51TBknJnjsL.jpg,,2015
836,The Two of Swords: Part Three,K. J. Parker,9780316265775,0.99,,CHAPBOOK,ebook,2015-04-21,Orbit (US),http://ecx.images-amazon.com/images/I/61vtNkQLcKL.jpg,,2015
837,Bulls Rush In,Elliott James,9780316346832,1.99,,CHAPBOOK,ebook,2015-04-28,Orbit (US),http://ecx.images-amazon.com/images/I/61qaAj2U9nL.jpg,,2015
838,A Dance of Chaos,David Dalglish,9780316242578,16.0,427,NOVEL,tp,2015-05-12,Orbit (US),http://ecx.images-amazon.com/images/I/514lkrNPOoL.jpg,149450.0,2015
839,A Dance of Chaos,David Dalglish,9780316242554,9.99,,NOVEL,ebook,2015-05-12,Orbit (US),http://ecx.images-amazon.com/images/I/51XXllgVsQL.jpg,149450.0,2015
840,The Two of Swords: Part Four,K. J. Parker,9780316265683,0.99,,CHAPBOOK,ebook,2015-05-12,Orbit (US),http://ecx.images-amazon.com/images/I/51GjZgINdZL.jpg,,2015
841,Radiant State,Peter Higgins,9780316219662,26.0,282,NOVEL,hc,2015-05-19,Orbit (US),http://ecx.images-amazon.com/images/I/51uPZjS90BL.jpg,98700.0,2015
842,Radiant State,Peter Higgins,9780316219648,12.99,,NOVEL,ebook,2015-05-19,Orbit (US),http://ecx.images-amazon.com/images/I/51CEQumQsCL.jpg,98700.0,2015
843,Radiant State,Peter Higgins,9780316219655,15.99,282,NOVEL,tp,2016-02-16,Orbit (US),http://ecx.images-amazon.com/images/I/51uPZjS90BL.jpg,98700.0,2016
844,Sword of Destiny,Andrzej Sapkowski,9780316389716,9.99,,COLLECTION,ebook,2015-05-19,Orbit (US),http://ecx.images-amazon.com/images/I/51FOUdhhGJL.jpg,130900.0,2015
845,Sword of Destiny,Andrzej Sapkowski,9780316389709,15.99,374,COLLECTION,tp,2015-12-01,Orbit (US),http://ecx.images-amazon.com/images/I/51lhhkKszIL.jpg,130900.0,2015
846,Talking Dirty,Elliott James,9780316346849,1.99,,CHAPBOOK,ebook,2015-05-19,Orbit (US),http://ecx.images-amazon.com/images/I/61JBndCwKxL.jpg,,2015
847,Nemesis Games,James S. A. Corey,9780316217583,27.0,532,NOVEL,hc,2015-06-02,Orbit (US),http://www.isfdb.org/wiki/images/f/f8/NMSSGMSTHX2015.jpg,186200.0,2015
848,Nemesis Games,James S. A. Corey,9780316217590,12.99,,NOVEL,ebook,2015-06-02,Orbit (US),http://ecx.images-amazon.com/images/I/51rVSCVbyIL.jpg,186200.0,2015
849,Nemesis Games,James S. A. Corey,9780316334716,16.99,563,NOVEL,tp,2016-05-10,Orbit (US),http://ecx.images-amazon.com/images/I/61GCDcKmzEL.jpg,186200.0,2016
850,Pure Blooded,Amanda Carlson,9780316404358,16.0,284,NOVEL,tp,2015-06-16,Orbit (US),http://ecx.images-amazon.com/images/I/51tntbgZixL.jpg,99400.0,2015
851,Pure Blooded,Amanda Carlson,9780316404372,9.99,,NOVEL,ebook,2015-06-16,Orbit (US),http://ecx.images-amazon.com/images/I/51YJtALZOPL.jpg,99400.0,2015
852,The Two of Swords: Part Five,K. J. Parker,9780316265652,0.99,,CHAPBOOK,ebook,2015-06-16,Orbit (US),http://ecx.images-amazon.com/images/I/51ysUh66V4L.jpg,,2015
853,Trailer Park Fae,Lilith Saintcrow,9780316277853,15.0,312,NOVEL,tp,2015-06-23,Orbit (US),http://ecx.images-amazon.com/images/I/51Na5h47zoL.jpg,109200.0,2015
854,Trailer Park Fae,Lilith Saintcrow,9780316277839,9.99,,NOVEL,ebook,2015-06-23,Orbit (US),http://ecx.images-amazon.com/images/I/51Na5h47zoL.jpg,109200.0,2015
855,Aurora,Kim Stanley Robinson,9780316098106,26.0,466,NOVEL,hc,2015-07-01,Orbit (US),http://www.isfdb.org/wiki/images/0/02/RRVGQPXRKL2015.jpg,163100.0,2015
856,Aurora,Kim Stanley Robinson,9780316378741,12.99,,NOVEL,ebook,2015-07-01,Orbit (US),http://ecx.images-amazon.com/images/I/512F6VzC5DL.jpg,163100.0,2015
857,Aurora,Kim Stanley Robinson,9780316349482,26.0,466,NOVEL,hc,2015-07-01,Orbit (US),http://www.isfdb.org/wiki/images/d/d7/RRFWQBZHZR2015.jpg,163100.0,2015
858,Aurora,Kim Stanley Robinson,9780316098090,9.99,518,NOVEL,pb,2016-04-26,Orbit (US),http://www.isfdb.org/wiki/images/7/7e/RRWGTZVVVV2016.jpg,163100.0,2016
859,Aurora,Kim Stanley Robinson,9780316526999,16.99,466,NOVEL,tp,2018-06-05,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51e5NLbl3CL.jpg,163100.0,2018
860,The Two of Swords: Part Six,K. J. Parker,9780316265768,0.99,,CHAPBOOK,ebook,2015-07-14,Orbit (US),http://ecx.images-amazon.com/images/I/61E3ycog71L.jpg,,2015
861,Please Do Not Taunt the Octopus,Mira Grant,9780316259026,2.99,,CHAPBOOK,ebook,2015-07-14,Orbit (US),http://ecx.images-amazon.com/images/I/61xNLUq5u%2BL.jpg,,2015
862,"The Good, The Bad and The Smug",Tom Holt,9780316368810,15.0,344,NOVEL,tp,2015-07-28,Orbit (US),http://ecx.images-amazon.com/images/I/51FjdvJWIoL.jpg,120400.0,2015
863,"The Good, The Bad and The Smug",Tom Holt,9780316368803,9.99,,NOVEL,ebook,2015-07-28,Orbit (US),http://ecx.images-amazon.com/images/I/517F6DTv9fL.jpg,120400.0,2015
864,The Remaining: Extinction,D. J. Molles,9780316261647,10.0,455,NOVEL,tp,2015-07-28,Orbit (US),http://ecx.images-amazon.com/images/I/51iLK29MT0L.jpg,159250.0,2015
865,The Remaining: Extinction,D. J. Molles,9780316261661,8.99,,NOVEL,ebook,2015-07-28,Orbit (US),http://ecx.images-amazon.com/images/I/51iLK29MT0L.jpg,159250.0,2015
866,Shades in Shadow: An Inheritance Triptych,N. K. Jemisin,9780316388597,2.99,,COLLECTION,ebook,2015-07-28,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51W4e9uNeCL.jpg,,2015
867,The Fifth Season,N. K. Jemisin,9780316229296,15.99,465,NOVEL,tp,2015-08-04,Orbit (US),http://ecx.images-amazon.com/images/I/61rH8sThrbL.jpg,162750.0,2015
868,The Fifth Season,N. K. Jemisin,9780316229302,9.99,,NOVEL,ebook,2015-08-04,Orbit (US),http://ecx.images-amazon.com/images/I/612FnTYaDAL.jpg,162750.0,2015
869,Blood Call,Lilith Saintcrow,9780316343602,21.99,336,NOVEL,tp,2015-08-04,Orbit (US),http://ecx.images-amazon.com/images/I/51AgV-KtEvL.jpg,117600.0,2015
870,Blood Call,Lilith Saintcrow,9780316343640,2.99,,NOVEL,ebook,2015-08-04,Orbit (US),http://ecx.images-amazon.com/images/I/51AgV-KtEvL.jpg,117600.0,2015
871,Fearless,Elliott James,9780316253444,15.99,416,NOVEL,tp,2015-08-11,Orbit (US),http://ecx.images-amazon.com/images/I/51T6D872yrL.jpg,145600.0,2015
872,Fearless,Elliott James,9780316253437,9.99,,NOVEL,ebook,2015-08-11,Orbit (US),http://ecx.images-amazon.com/images/I/51%2BL-YztaWL.jpg,145600.0,2015
873,The Paradox,Charlie Fletcher,9780316279543,15.99,386,NOVEL,tp,2015-08-18,Orbit (US),http://ecx.images-amazon.com/images/I/5112EzuUd5L.jpg,135100.0,2015
874,The Paradox,Charlie Fletcher,9780316279529,9.99,,NOVEL,ebook,2015-08-18,Orbit (US),http://ecx.images-amazon.com/images/I/51HEIKIsWjL.jpg,135100.0,2015
875,The Two of Swords: Part Seven,K. J. Parker,9780316265720,0.99,,CHAPBOOK,ebook,2015-08-18,Orbit (US),http://ecx.images-amazon.com/images/I/51zmYIO8LfL.jpg,,2015
876,Legion,Jamie Sawyer,9780316386449,3.99,,NOVEL,ebook,2015-09-01,Orbit (US),http://ecx.images-amazon.com/images/I/51BGVZ5WXEL.jpg,162050.0,2015
877,Legion,Jamie Sawyer,9780316386456,9.99,463,NOVEL,tp,2016-05-31,Orbit (US),http://ecx.images-amazon.com/images/I/51EQ3%2BiM-3L.jpg,162050.0,2016
878,Before They Are Hanged,Joe Abercrombie,9780316387354,16.99,514,NOVEL,tp,2015-09-08,Orbit (US),http://ecx.images-amazon.com/images/I/615XgHwlMtL.jpg,179900.0,2015
879,Before They Are Hanged,Joe Abercrombie,9780316387347,9.99,,NOVEL,ebook,2015-09-08,Orbit (US),http://ecx.images-amazon.com/images/I/51ZHVdFmerL.jpg,179900.0,2015
880,Last Argument of Kings,Joe Abercrombie,9780316387408,16.99,603,NOVEL,tp,2015-09-08,Orbit (US),http://ecx.images-amazon.com/images/I/61MkiXXLS7L.jpg,211050.0,2015
881,Last Argument of Kings,Joe Abercrombie,9780316387385,9.99,,NOVEL,ebook,2015-09-08,Orbit (US),http://ecx.images-amazon.com/images/I/61fZ2jSwGUL.jpg,211050.0,2015
882,The Blade Itself,Joe Abercrombie,9780316387330,6.99,,NOVEL,ebook,2015-09-08,Orbit (US),http://ecx.images-amazon.com/images/I/51eV%2BL3b5tL.jpg,175350.0,2015
883,The Blade Itself,Joe Abercrombie,9780316387316,15.99,501,NOVEL,tp,2018-01-01,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51GNKL%2B-o2L.jpg,175350.0,2018
884,The Two of Swords: Part Eight,K. J. Parker,9780316265621,0.99,,CHAPBOOK,ebook,2015-09-15,Orbit (US),http://ecx.images-amazon.com/images/I/51KMuv1L77L.jpg,,2015
885,Battlemage,Stephen Aryan,9780316298278,15.99,469,NOVEL,tp,2015-09-22,Orbit (US),http://ecx.images-amazon.com/images/I/511%2Bd0k-G0L.jpg,164150.0,2015
886,Battlemage,Stephen Aryan,9780316298285,9.99,,NOVEL,ebook,2015-09-22,Orbit (US),http://ecx.images-amazon.com/images/I/51URWquRwwL.jpg,164150.0,2015
887,Reign of Iron,Angus Watson,9780316399814,15.99,512,NOVEL,tp,2015-09-29,Orbit (US),http://ecx.images-amazon.com/images/I/51R-o1ot35L.jpg,179200.0,2015
888,Reign of Iron,Angus Watson,9780316399821,9.99,,NOVEL,ebook,2015-09-29,Orbit (US),http://ecx.images-amazon.com/images/I/510R8qFtKlL.jpg,179200.0,2015
889,Killing Titan,Greg Bear,9780316224000,26.0,326,NOVEL,hc,2015-10-01,Orbit (US),http://www.isfdb.org/wiki/images/1/14/KLLNGTTNWB2015.jpg,114100.0,2015
890,Killing Titan,Greg Bear,9780316223997,12.99,,NOVEL,ebook,2015-10-01,Orbit (US),http://ecx.images-amazon.com/images/I/51gxhwOcQmL.jpg,114100.0,2015
891,Killing Titan,Greg Bear,9780316223980,15.99,326,NOVEL,tp,2016-07-05,Orbit (US),http://ecx.images-amazon.com/images/I/513z6lBALrL.jpg,114100.0,2016
892,Ancillary Mercy,Ann Leckie,9780316246682,15.99,328,NOVEL,tp,2015-10-06,Orbit (US),http://ecx.images-amazon.com/images/I/517FZqyUbGL.jpg,114800.0,2015
893,Ancillary Mercy,Ann Leckie,9780316246675,9.99,,NOVEL,ebook,2015-10-06,Orbit (US),http://ecx.images-amazon.com/images/I/51ab7Ru0zKL.jpg,114800.0,2015
894,Swords and Scoundrels,Julia Knight,9780316374965,14.99,355,NOVEL,tp,2015-10-06,Orbit (US),http://ecx.images-amazon.com/images/I/51xZT2m-sdL.jpg,124250.0,2015
895,Swords and Scoundrels,Julia Knight,9780316374972,9.99,,NOVEL,ebook,2015-10-06,Orbit (US),http://ecx.images-amazon.com/images/I/51EIi5KAdLL.jpg,124250.0,2015
896,Ruin,John Gwynne,9780316386302,9.99,,NOVEL,ebook,2015-10-13,Orbit (US),http://ecx.images-amazon.com/images/I/51m0ghI2YIL.jpg,261100.0,2015
897,Ruin,John Gwynne,9780316386326,16.99,746,NOVEL,tp,2015-10-13,Orbit (US),http://ecx.images-amazon.com/images/I/51uSblZtpSL.jpg,261100.0,2015
898,The Two of Swords: Part Nine,K. J. Parker,9780316351522,0.99,,CHAPBOOK,ebook,2015-10-13,Orbit (US),http://ecx.images-amazon.com/images/I/61gEoa8D-CL.jpg,,2015
899,The Vital Abyss,James S. A. Corey,9780316217569,2.99,,CHAPBOOK,ebook,2015-10-15,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51d7lNYhxKL.jpg,,2015
900,The Vital Abyss,James S. A. Corey,9780316217569,2.99,,CHAPBOOK,ebook,2015-10-15,Orbit (US),http://ecx.images-amazon.com/images/I/51d7lNYhxKL.jpg,,2015
901,The Dread Wyrm,Miles Cameron,9780316212304,16.99,554,NOVEL,tp,2015-10-20,Orbit (US),http://ecx.images-amazon.com/images/I/61-jVhPgDSL.jpg,193900.0,2015
902,The Dread Wyrm,Miles Cameron,9780316212311,9.99,,NOVEL,ebook,2015-10-20,Orbit (US),http://ecx.images-amazon.com/images/I/61FKGJO2kpL.jpg,193900.0,2015
903,Wake of Vultures,Lila Bowen,9780316264310,25.0,339,NOVEL,hc,2015-10-27,Orbit (US),http://ecx.images-amazon.com/images/I/61%2BvXIF3xIL.jpg,118650.0,2015
904,Wake of Vultures,Lila Bowen,9780316264303,12.99,,NOVEL,ebook,2015-10-27,Orbit (US),http://ecx.images-amazon.com/images/I/51ocI5VPbUL.jpg,118650.0,2015
905,Wake of Vultures,Lila Bowen,9780316264297,15.99,335,NOVEL,tp,2016-09-20,Orbit (US),http://ecx.images-amazon.com/images/I/51DWORWV3OL.jpg,118650.0,2016
906,The Expanse Boxed Set,James S. A. Corey,9780316311298,39.99,1792,OMNIBUS,tp,2015-11-03,Orbit (US),,627200.0,2015
907,Black Wolves,Kate Elliott,9780316368698,15.99,780,NOVEL,tp,2015-11-03,Orbit (US),http://ecx.images-amazon.com/images/I/61mOilNUXmL.jpg,273000.0,2015
908,Black Wolves,Kate Elliott,9780316368704,9.99,,NOVEL,ebook,2015-11-03,Orbit (US),http://ecx.images-amazon.com/images/I/61RSVxqal-L.jpg,273000.0,2015
909,Redemption,Jamie Sawyer,9780316386418,2.99,,CHAPBOOK,ebook,2015-11-03,Orbit (US),http://ecx.images-amazon.com/images/I/51ek%2BdycXhL.jpg,,2015
910,Legends and Liars,Julia Knight,9780316375016,15.99,400,NOVEL,pb,2015-11-10,Orbit (US),http://ecx.images-amazon.com/images/I/51NR3eIIqkL.jpg,140000.0,2015
911,Legends and Liars,Julia Knight,9780316374996,9.99,,NOVEL,ebook,2015-11-10,Orbit (US),http://ecx.images-amazon.com/images/I/51%2Bn7u3XM2L.jpg,140000.0,2015
912,The Two of Swords: Part Ten,K. J. Parker,9780316351546,0.99,,CHAPBOOK,ebook,2015-11-10,Orbit (US),http://ecx.images-amazon.com/images/I/51n2thMPk8L.jpg,,2015
913,Angel of Storms,Trudi Canavan,9780316209236,27.0,568,NOVEL,hc,2015-11-17,Orbit (US),http://ecx.images-amazon.com/images/I/61T%2BCdmjxoL.jpg,198800.0,2015
